R,x,y,T,L,kappa,kappa_bulk
0.3,15,5,300,1.58489e-08,2.46169,0.298522
0.3,15,5,300,1.99526e-08,2.72921,0.330964
0.3,15,5,300,2.51189e-08,3.00313,0.364182
0.3,15,5,300,3.16228e-08,3.28077,0.39785
0.3,15,5,300,3.98107e-08,3.55948,0.431649
0.3,15,5,300,5.01187e-08,3.8368,0.465279
0.3,15,5,300,6.30957e-08,4.11052,0.498472
0.3,15,5,300,7.94328e-08,4.37872,0.530996
0.3,15,5,300,1e-07,4.63985,0.562663
0.3,15,5,300,1.25893e-07,4.89274,0.59333
0.3,15,5,300,1.58489e-07,5.13656,0.622897
0.3,15,5,300,1.99526e-07,5.3708,0.651303
0.3,15,5,300,2.51189e-07,5.59521,0.678517
0.3,15,5,300,3.16228e-07,5.80973,0.70453
0.3,15,5,300,3.98107e-07,6.01438,0.729349
0.3,15,5,300,5.01187e-07,6.20927,0.752982
0.3,15,5,300,6.30957e-07,6.39449,0.775444
0.3,15,5,300,7.94328e-07,6.57013,0.796743
0.3,15,5,300,1e-06,6.73624,0.816887
0.3,15,5,300,1.25893e-06,6.89285,0.835878
0.3,15,5,300,1.58489e-06,7.03997,0.853719
0.3,15,5,300,1.99526e-06,7.17758,0.870406
0.3,15,5,300,2.51189e-06,7.30565,0.885937
0.3,15,5,300,3.16228e-06,7.42413,0.900305
0.3,15,5,300,3.98107e-06,7.53299,0.913506
0.3,15,5,300,5.01187e-06,7.63219,0.925536
0.3,15,5,300,6.30957e-06,7.72175,0.936397
0.3,15,5,300,7.94328e-06,7.8018,0.946104
0.3,15,5,300,1e-05,7.87255,0.954684
0.3,15,5,300,1.25893e-05,7.93438,0.962182
0.3,15,5,300,1.58489e-05,7.98779,0.968659
0.3,15,5,300,1.99526e-05,8.03343,0.974193
0.3,15,5,300,2.51189e-05,8.07201,0.978872
0.3,15,5,300,3.16228e-05,8.10431,0.982789
0.3,15,5,300,3.98107e-05,8.13114,0.986042
0.3,15,5,300,5.01187e-05,8.15324,0.988722
0.3,15,5,300,6.30957e-05,8.17133,0.990916
0.3,15,5,300,7.94328e-05,8.18606,0.992703
0.3,15,5,300,0.0001,8.198,0.99415
0.3,15,5,400,1e-09,0.391823,0.0537696
0.3,15,5,400,1.25893e-09,0.472597,0.0648542
0.3,15,5,400,1.58489e-09,0.566798,0.0777813
0.3,15,5,400,1.99526e-09,0.675601,0.0927123
0.3,15,5,400,2.51189e-09,0.799974,0.10978
0.3,15,5,400,3.16228e-09,0.940592,0.129077
0.3,15,5,400,3.98107e-09,1.09776,0.150645
0.3,15,5,400,5.01187e-09,1.27136,0.174468
0.3,15,5,400,6.30957e-09,1.46081,0.200466
0.3,15,5,400,7.94328e-09,1.66505,0.228494
0.3,15,5,400,1e-08,1.8826,0.258348
0.3,15,5,400,1.25893e-08,2.1116,0.289773
0.3,15,5,400,1.58489e-08,2.34987,0.322471
0.3,15,5,400,1.99526e-08,2.59508,0.356121
0.3,15,5,400,2.51189e-08,2.84477,0.390386
0.3,15,5,400,3.16228e-08,3.09651,0.424932
0.3,15,5,400,3.98107e-08,3.348,0.459443
0.3,15,5,400,5.01187e-08,3.59708,0.493625
0.3,15,5,400,6.30957e-08,3.84189,0.52722
0.3,15,5,400,7.94328e-08,4.08084,0.56001
0.3,15,5,400,1e-07,4.31265,0.591822
0.3,15,5,400,1.25893e-07,4.53638,0.622524
0.3,15,5,400,1.58489e-07,4.75134,0.652023
0.3,15,5,400,1.99526e-07,4.95712,0.680262
0.3,15,5,400,2.51189e-07,5.15348,0.707209
0.3,15,5,400,3.16228e-07,5.34032,0.732849
0.3,15,5,400,3.98107e-07,5.51764,0.757181
0.3,15,5,400,5.01187e-07,5.68545,0.78021
0.3,15,5,400,6.30957e-07,5.84381,0.801941
0.3,15,5,400,7.94328e-07,5.99276,0.822382
0.3,15,5,400,1e-06,6.13236,0.841539
0.3,15,5,400,1.25893e-06,6.26266,0.859421
0.3,15,5,400,1.58489e-06,6.38372,0.876034
0.3,15,5,400,1.99526e-06,6.49561,0.891388
0.3,15,5,400,2.51189e-06,6.59839,0.905492
0.3,15,5,400,3.16228e-06,6.69215,0.918359
0.3,15,5,400,3.98107e-06,6.777,0.930003
0.3,15,5,400,5.01187e-06,6.8531,0.940446
0.3,15,5,400,6.30957e-06,6.92066,0.949718
0.3,15,5,400,7.94328e-06,6.98002,0.957864
0.3,15,5,400,1e-05,7.0316,0.964942
0.3,15,5,400,1.25893e-05,7.07593,0.971025
0.3,15,5,400,1.58489e-05,7.11362,0.976197
0.3,15,5,400,1.99526e-05,7.14536,0.980553
0.3,15,5,400,2.51189e-05,7.17184,0.984187
0.3,15,5,400,3.16228e-05,7.19376,0.987194
0.3,15,5,400,3.98107e-05,7.21177,0.989666
0.3,15,5,400,5.01187e-05,7.22648,0.991685
0.3,15,5,400,6.30957e-05,7.23844,0.993326
0.3,15,5,400,7.94328e-05,7.24812,0.994654
0.3,15,5,400,0.0001,7.25592,0.995724
0.3,15,5,500,1e-09,0.388105,0.0589825
0.3,15,5,500,1.25893e-09,0.466951,0.0709652
0.3,15,5,500,1.58489e-09,0.558535,0.0848837
0.3,15,5,500,1.99526e-09,0.663866,0.100891
0.3,15,5,500,2.51189e-09,0.78373,0.119108
0.3,15,5,500,3.16228e-09,0.91862,0.139608
0.3,15,5,500,3.98107e-09,1.06867,0.162411
0.3,15,5,500,5.01187e-09,1.2336,0.187476
0.3,15,5,500,6.30957e-09,1.4127,0.214695
0.3,15,5,500,7.94328e-09,1.60484,0.243897
0.3,15,5,500,1e-08,1.80853,0.274852
0.3,15,5,500,1.25893e-08,2.02192,0.307283
0.3,15,5,500,1.58489e-08,2.24297,0.340876
0.3,15,5,500,1.99526e-08,2.46946,0.375298
0.3,15,5,500,2.51189e-08,2.69917,0.410208
0.3,15,5,500,3.16228e-08,2.9299,0.445273
0.3,15,5,500,3.98107e-08,3.15958,0.480179
0.3,15,5,500,5.01187e-08,3.38635,0.514642
0.3,15,5,500,6.30957e-08,3.60858,0.548415
0.3,15,5,500,7.94328e-08,3.8249,0.581291
0.3,15,5,500,1e-07,4.03423,0.613105
0.3,15,5,500,1.25893e-07,4.23576,0.643731
0.3,15,5,500,1.58489e-07,4.42888,0.673081
0.3,15,5,500,1.99526e-07,4.61322,0.701097
0.3,15,5,500,2.51189e-07,4.78855,0.727743
0.3,15,5,500,3.16228e-07,4.95477,0.753004
0.3,15,5,500,3.98107e-07,5.11182,0.776872
0.3,15,5,500,5.01187e-07,5.25971,0.799348
0.3,15,5,500,6.30957e-07,5.39847,0.820436
0.3,15,5,500,7.94328e-07,5.52815,0.840144
0.3,15,5,500,1e-06,5.64881,0.858481
0.3,15,5,500,1.25893e-06,5.76053,0.87546
0.3,15,5,500,1.58489e-06,5.86342,0.891097
0.3,15,5,500,1.99526e-06,5.9576,0.905409
0.3,15,5,500,2.51189e-06,6.04321,0.91842
0.3,15,5,500,3.16228e-06,6.12043,0.930156
0.3,15,5,500,3.98107e-06,6.18948,0.940649
0.3,15,5,500,5.01187e-06,6.25063,0.949942
0.3,15,5,500,6.30957e-06,6.30423,0.958088
0.3,15,5,500,7.94328e-06,6.35072,0.965154
0.3,15,5,500,1e-05,6.39061,0.971217
0.3,15,5,500,1.25893e-05,6.42449,0.976366
0.3,15,5,500,1.58489e-05,6.453,0.980698
0.3,15,5,500,1.99526e-05,6.47676,0.984309
0.3,15,5,500,2.51189e-05,6.49642,0.987296
0.3,15,5,500,3.16228e-05,6.51256,0.98975
0.3,15,5,500,3.98107e-05,6.52575,0.991754
0.3,15,5,500,5.01187e-05,6.53646,0.993382
0.3,15,5,500,6.30957e-05,6.54513,0.994699
0.3,15,5,500,7.94328e-05,6.55211,0.995761
0.3,15,5,500,0.0001,6.55773,0.996615
0.3,1,1,100,1e-09,0.260216,0.0136696
0.3,1,1,100,1.25893e-09,0.31509,0.0165521
0.3,1,1,100,1.58489e-09,0.379557,0.0199387
0.3,1,1,100,1.99526e-09,0.454707,0.0238864
0.3,1,1,100,2.51189e-09,0.541617,0.028452
0.3,1,1,100,3.16228e-09,0.641337,0.0336904
0.3,1,1,100,3.98107e-09,0.754873,0.0396547
0.3,1,1,100,5.01187e-09,0.883178,0.0463947
0.3,1,1,100,6.30957e-09,1.02714,0.0539574
0.3,1,1,100,7.94328e-09,1.1876,0.0623863
0.3,1,1,100,1e-08,1.36529,0.0717207
0.3,1,1,100,1.25893e-08,1.56089,0.0819958
0.3,1,1,100,1.58489e-08,1.77497,0.0932419
0.3,1,1,100,1.99526e-08,2.008,0.105484
0.3,1,1,100,2.51189e-08,2.26035,0.11874
0.3,1,1,100,3.16228e-08,2.5323,0.133026
0.3,1,1,100,3.98107e-08,2.82404,0.148351
0.3,1,1,100,5.01187e-08,3.13576,0.164726
0.3,1,1,100,6.30957e-08,3.46763,0.18216
0.3,1,1,100,7.94328e-08,3.81991,0.200666
0.3,1,1,100,1e-07,4.19288,0.220258
0.3,1,1,100,1.25893e-07,4.58691,0.240957
0.3,1,1,100,1.58489e-07,5.00237,0.262782
0.3,1,1,100,1.99526e-07,5.4396,0.285751
0.3,1,1,100,2.51189e-07,5.89876,0.309871
0.3,1,1,100,3.16228e-07,6.37979,0.335141
0.3,1,1,100,3.98107e-07,6.88224,0.361535
0.3,1,1,100,5.01187e-07,7.40521,0.389007
0.3,1,1,100,6.30957e-07,7.94727,0.417483
0.3,1,1,100,7.94328e-07,8.50646,0.446858
0.3,1,1,100,1e-06,9.08029,0.477002
0.3,1,1,100,1.25893e-06,9.6658,0.507759
0.3,1,1,100,1.58489e-06,10.2596,0.538955
0.3,1,1,100,1.99526e-06,10.8582,0.570397
0.3,1,1,100,2.51189e-06,11.4576,0.601884
0.3,1,1,100,3.16228e-06,12.0538,0.633207
0.3,1,1,100,3.98107e-06,12.6429,0.664153
0.3,1,1,100,5.01187e-06,13.2209,0.694512
0.3,1,1,100,6.30957e-06,13.7836,0.724075
0.3,1,1,100,7.94328e-06,14.3273,0.752638
0.3,1,1,100,1e-05,14.8482,0.780001
0.3,1,1,100,1.25893e-05,15.3426,0.805973
0.3,1,1,100,1.58489e-05,15.8071,0.830373
0.3,1,1,100,1.99526e-05,16.2385,0.853036
0.3,1,1,100,2.51189e-05,16.6343,0.873828
0.3,1,1,100,3.16228e-05,16.9927,0.892651
0.3,1,1,100,3.98107e-05,17.3126,0.90946
0.3,1,1,100,5.01187e-05,17.5945,0.924265
0.3,1,1,100,6.30957e-05,17.8394,0.937131
0.3,1,1,100,7.94328e-05,18.0495,0.94817
0.3,1,1,100,0.0001,18.2277,0.957532
0.3,1,1,150,1e-09,0.297867,0.0207633
0.3,1,1,150,1.25893e-09,0.359345,0.0250488
0.3,1,1,150,1.58489e-09,0.431141,0.0300535
0.3,1,1,150,1.99526e-09,0.514294,0.0358498
0.3,1,1,150,2.51189e-09,0.609788,0.0425063
0.3,1,1,150,3.16228e-09,0.718526,0.0500862
0.3,1,1,150,3.98107e-09,0.841313,0.0586453
0.3,1,1,150,5.01187e-09,0.978837,0.0682316
0.3,1,1,150,6.30957e-09,1.13166,0.0788844
0.3,1,1,150,7.94328e-09,1.30021,0.0906335
0.3,1,1,150,1e-08,1.48478,0.103499
0.3,1,1,150,1.25893e-08,1.68551,0.117492
0.3,1,1,150,1.58489e-08,1.90242,0.132612
0.3,1,1,150,1.99526e-08,2.13536,0.148849
0.3,1,1,150,2.51189e-08,2.3841,0.166188
0.3,1,1,150,3.16228e-08,2.64832,0.184606
0.3,1,1,150,3.98107e-08,2.92767,0.204079
0.3,1,1,150,5.01187e-08,3.22183,0.224584
0.3,1,1,150,6.30957e-08,3.53055,0.246103
0.3,1,1,150,7.94328e-08,3.85366,0.268627
0.3,1,1,150,1e-07,4.19112,0.29215
0.3,1,1,150,1.25893e-07,4.5429,0.316671
0.3,1,1,150,1.58489e-07,4.90896,0.342188
0.3,1,1,150,1.99526e-07,5.28916,0.368691
0.3,1,1,150,2.51189e-07,5.68313,0.396153
0.3,1,1,150,3.16228e-07,6.09016,0.424526
0.3,1,1,150,3.98107e-07,6.50919,0.453735
0.3,1,1,150,5.01187e-07,6.93874,0.483677
0.3,1,1,150,6.30957e-07,7.37689,0.514219
0.3,1,1,150,7.94328e-07,7.82141,0.545206
0.3,1,1,150,1e-06,8.26979,0.57646
0.3,1,1,150,1.25893e-06,8.71928,0.607793
0.3,1,1,150,1.58489e-06,9.16702,0.639003
0.3,1,1,150,1.99526e-06,9.61,0.669882
0.3,1,1,150,2.51189e-06,10.0451,0.700213
0.3,1,1,150,3.16228e-06,10.4692,0.729772
0.3,1,1,150,3.98107e-06,10.8788,0.758329
0.3,1,1,150,5.01187e-06,11.2709,0.785656
0.3,1,1,150,6.30957e-06,11.6421,0.811533
0.3,1,1,150,7.94328e-06,11.9896,0.835757
0.3,1,1,150,1e-05,12.3109,0.858155
0.3,1,1,150,1.25893e-05,12.6042,0.878599
0.3,1,1,150,1.58489e-05,12.8683,0.897009
0.3,1,1,150,1.99526e-05,13.1029,0.913363
0.3,1,1,150,2.51189e-05,13.3085,0.927696
0.3,1,1,150,3.16228e-05,13.4865,0.940098
0.3,1,1,150,3.98107e-05,13.6385,0.950699
0.3,1,1,150,5.01187e-05,13.7671,0.959659
0.3,1,1,150,6.30957e-05,13.8747,0.967159
0.3,1,1,150,7.94328e-05,13.9639,0.97338
0.3,1,1,150,0.0001,14.0374,0.978503
0.3,1,1,200,1e-09,0.311823,0.0260042
0.3,1,1,200,1.25893e-09,0.375209,0.0312902
0.3,1,1,200,1.58489e-09,0.44892,0.0374372
0.3,1,1,200,1.99526e-09,0.533899,0.044524
0.3,1,1,200,2.51189e-09,0.631008,0.0526223
0.3,1,1,200,3.16228e-09,0.740996,0.0617947
0.3,1,1,200,3.98107e-09,0.864484,0.0720928
0.3,1,1,200,5.01187e-09,1.00194,0.0835559
0.3,1,1,200,6.30957e-09,1.15369,0.0962106
0.3,1,1,200,7.94328e-09,1.31988,0.11007
0.3,1,1,200,1e-08,1.50052,0.125135
0.3,1,1,200,1.25893e-08,1.69547,0.141392
0.3,1,1,200,1.58489e-08,1.90444,0.158819
0.3,1,1,200,1.99526e-08,2.12704,0.177382
0.3,1,1,200,2.51189e-08,2.36279,0.197042
0.3,1,1,200,3.16228e-08,2.61119,0.217758
0.3,1,1,200,3.98107e-08,2.87178,0.239489
0.3,1,1,200,5.01187e-08,3.14413,0.262202
0.3,1,1,200,6.30957e-08,3.42795,0.28587
0.3,1,1,200,7.94328e-08,3.72302,0.310477
0.3,1,1,200,1e-07,4.02919,0.33601
0.3,1,1,200,1.25893e-07,4.34633,0.362458
0.3,1,1,200,1.58489e-07,4.67421,0.389801
0.3,1,1,200,1.99526e-07,5.01243,0.418006
0.3,1,1,200,2.51189e-07,5.36032,0.447019
0.3,1,1,200,3.16228e-07,5.7169,0.476755
0.3,1,1,200,3.98107e-07,6.08081,0.507104
0.3,1,1,200,5.01187e-07,6.45038,0.537923
0.3,1,1,200,6.30957e-07,6.82361,0.569048
0.3,1,1,200,7.94328e-07,7.19831,0.600297
0.3,1,1,200,1e-06,7.57215,0.631472
0.3,1,1,200,1.25893e-06,7.94266,0.662371
0.3,1,1,200,1.58489e-06,8.30733,0.692782
0.3,1,1,200,1.99526e-06,8.66357,0.72249
0.3,1,1,200,2.51189e-06,9.0087,0.751271
0.3,1,1,200,3.16228e-06,9.34,0.7789
0.3,1,1,200,3.98107e-06,9.65479,0.805152
0.3,1,1,200,5.01187e-06,9.95054,0.829816
0.3,1,1,200,6.30957e-06,10.225,0.852703
0.3,1,1,200,7.94328e-06,10.4764,0.873667
0.3,1,1,200,1e-05,10.7035,0.89261
0.3,1,1,200,1.25893e-05,10.906,0.909493
0.3,1,1,200,1.58489e-05,11.084,0.924336
0.3,1,1,200,1.99526e-05,11.2384,0.937214
0.3,1,1,200,2.51189e-05,11.3707,0.948252
0.3,1,1,200,3.16228e-05,11.4829,0.957604
0.3,1,1,200,3.98107e-05,11.5769,0.965448
0.3,1,1,200,5.01187e-05,11.6551,0.971967
0.3,1,1,200,6.30957e-05,11.7196,0.977343
0.3,1,1,200,7.94328e-05,11.7724,0.981747
0.3,1,1,200,0.0001,11.8154,0.985335
0.3,1,1,250,1e-09,0.316899,0.0302338
0.3,1,1,250,1.25893e-09,0.380533,0.0363048
0.3,1,1,250,1.58489e-09,0.454282,0.0433408
0.3,1,1,250,1.99526e-09,0.538995,0.0514229
0.3,1,1,250,2.51189e-09,0.635421,0.0606225
0.3,1,1,250,3.16228e-09,0.744179,0.0709985
0.3,1,1,250,3.98107e-09,0.865739,0.082596
0.3,1,1,250,5.01187e-09,1.00041,0.0954443
0.3,1,1,250,6.30957e-09,1.14833,0.109557
0.3,1,1,250,7.94328e-09,1.30949,0.124933
0.3,1,1,250,1e-08,1.48372,0.141554
0.3,1,1,250,1.25893e-08,1.67069,0.159392
0.3,1,1,250,1.58489e-08,1.86998,0.178406
0.3,1,1,250,1.99526e-08,2.08109,0.198546
0.3,1,1,250,2.51189e-08,2.30346,0.219762
0.3,1,1,250,3.16228e-08,2.53657,0.242001
0.3,1,1,250,3.98107e-08,2.77992,0.265219
0.3,1,1,250,5.01187e-08,3.03312,0.289376
0.3,1,1,250,6.30957e-08,3.29589,0.314444
0.3,1,1,250,7.94328e-08,3.56798,0.340404
0.3,1,1,250,1e-07,3.84923,0.367236
0.3,1,1,250,1.25893e-07,4.13938,0.394918
0.3,1,1,250,1.58489e-07,4.43808,0.423415
0.3,1,1,250,1.99526e-07,4.74475,0.452673
0.3,1,1,250,2.51189e-07,5.05853,0.48261
0.3,1,1,250,3.16228e-07,5.37826,0.513113
0.3,1,1,250,3.98107e-07,5.70246,0.544044
0.3,1,1,250,5.01187e-07,6.02938,0.575234
0.3,1,1,250,6.30957e-07,6.35708,0.606498
0.3,1,1,250,7.94328e-07,6.68347,0.637638
0.3,1,1,250,1e-06,7.00639,0.668446
0.3,1,1,250,1.25893e-06,7.32362,0.698711
0.3,1,1,250,1.58489e-06,7.63291,0.728219
0.3,1,1,250,1.99526e-06,7.93198,0.756752
0.3,1,1,250,2.51189e-06,8.21852,0.784089
0.3,1,1,250,3.16228e-06,8.49024,0.810013
0.3,1,1,250,3.98107e-06,8.74501,0.834319
0.3,1,1,250,5.01187e-06,8.98096,0.856829
0.3,1,1,250,6.30957e-06,9.1966,0.877403
0.3,1,1,250,7.94328e-06,9.39101,0.89595
0.3,1,1,250,1e-05,9.56386,0.912442
0.3,1,1,250,1.25893e-05,9.71547,0.926906
0.3,1,1,250,1.58489e-05,9.84672,0.939428
0.3,1,1,250,1.99526e-05,9.95896,0.950136
0.3,1,1,250,2.51189e-05,10.0539,0.959191
0.3,1,1,250,3.16228e-05,10.1333,0.966772
0.3,1,1,250,3.98107e-05,10.1993,0.973063
0.3,1,1,250,5.01187e-05,10.2536,0.978244
0.3,1,1,250,6.30957e-05,10.298,0.982483
0.3,1,1,250,7.94328e-05,10.3342,0.985932
0.3,1,1,250,0.0001,10.3634,0.988726
0.3,1,1,300,1e-09,0.318181,0.0338558
0.3,1,1,300,1.25893e-09,0.3814,0.0405826
0.3,1,1,300,1.58489e-09,0.454458,0.0483562
0.3,1,1,300,1.99526e-09,0.538118,0.057258
0.3,1,1,300,2.51189e-09,0.63303,0.067357
0.3,1,1,300,3.16228e-09,0.739704,0.0787076
0.3,1,1,300,3.98107e-09,0.858492,0.0913471
0.3,1,1,300,5.01187e-09,0.989578,0.105295
0.3,1,1,300,6.30957e-09,1.13298,0.120554
0.3,1,1,300,7.94328e-09,1.28856,0.137108
0.3,1,1,300,1e-08,1.45602,0.154927
0.3,1,1,300,1.25893e-08,1.63497,0.173968
0.3,1,1,300,1.58489e-08,1.82491,0.194178
0.3,1,1,300,1.99526e-08,2.02528,0.215499
0.3,1,1,300,2.51189e-08,2.23553,0.23787
0.3,1,1,300,3.16228e-08,2.45513,0.261236
0.3,1,1,300,3.98107e-08,2.68363,0.28555
0.3,1,1,300,5.01187e-08,2.92067,0.310771
0.3,1,1,300,6.30957e-08,3.16596,0.336871
0.3,1,1,300,7.94328e-08,3.41928,0.363826
0.3,1,1,300,1e-07,3.68039,0.391609
0.3,1,1,300,1.25893e-07,3.94898,0.420187
0.3,1,1,300,1.58489e-07,4.22455,0.44951
0.3,1,1,300,1.99526e-07,4.5064,0.4795
0.3,1,1,300,2.51189e-07,4.79356,0.510054
0.3,1,1,300,3.16228e-07,5.08474,0.541037
0.3,1,1,300,3.98107e-07,5.37841,0.572285
0.3,1,1,300,5.01187e-07,5.67284,0.603614
0.3,1,1,300,6.30957e-07,5.96615,0.634823
0.3,1,1,300,7.94328e-07,6.25636,0.665703
0.3,1,1,300,1e-06,6.54149,0.696042
0.3,1,1,300,1.25893e-06,6.81952,0.725626
0.3,1,1,300,1.58489e-06,7.08843,0.754238
0.3,1,1,300,1.99526e-06,7.3462,0.781666
0.3,1,1,300,2.51189e-06,7.59083,0.807696
0.3,1,1,300,3.16228e-06,7.82045,0.832128
0.3,1,1,300,3.98107e-06,8.03338,0.854785
0.3,1,1,300,5.01187e-06,8.22829,0.875524
0.3,1,1,300,6.30957e-06,8.40428,0.89425
0.3,1,1,300,7.94328e-06,8.56102,0.910928
0.3,1,1,300,1e-05,8.69871,0.925579
0.3,1,1,300,1.25893e-05,8.81809,0.938281
0.3,1,1,300,1.58489e-05,8.92031,0.949158
0.3,1,1,300,1.99526e-05,9.00685,0.958366
0.3,1,1,300,2.51189e-05,9.07938,0.966083
0.3,1,1,300,3.16228e-05,9.13962,0.972493
0.3,1,1,300,3.98107e-05,9.18926,0.977776
0.3,1,1,300,5.01187e-05,9.22991,0.9821
0.3,1,1,300,6.30957e-05,9.263,0.985621
0.3,1,1,300,7.94328e-05,9.28981,0.988475
0.3,1,1,300,0.0001,9.31146,0.990778
0.3,1,1,400,1e-09,0.316234,0.0400056
0.3,1,1,400,1.25893e-09,0.377933,0.0478111
0.3,1,1,400,1.58489e-09,0.448889,0.0567874
0.3,1,1,400,1.99526e-09,0.52972,0.0670131
0.3,1,1,400,2.51189e-09,0.620919,0.0785504
0.3,1,1,400,3.16228e-09,0.722827,0.0914425
0.3,1,1,400,3.98107e-09,0.835624,0.105712
0.3,1,1,400,5.01187e-09,0.95932,0.12136
0.3,1,1,400,6.30957e-09,1.09377,0.13837
0.3,1,1,400,7.94328e-09,1.2387,0.156703
0.3,1,1,400,1e-08,1.39369,0.176311
0.3,1,1,400,1.25893e-08,1.55827,0.197132
0.3,1,1,400,1.58489e-08,1.7319,0.219097
0.3,1,1,400,1.99526e-08,1.91403,0.242137
0.3,1,1,400,2.51189e-08,2.10413,0.266187
0.3,1,1,400,3.16228e-08,2.30175,0.291187
0.3,1,1,400,3.98107e-08,2.50651,0.31709
0.3,1,1,400,5.01187e-08,2.71808,0.343855
0.3,1,1,400,6.30957e-08,2.93621,0.37145
0.3,1,1,400,7.94328e-08,3.16062,0.399839
0.3,1,1,400,1e-07,3.39098,0.428982
0.3,1,1,400,1.25893e-07,3.62684,0.458819
0.3,1,1,400,1.58489e-07,3.86752,0.489267
0.3,1,1,400,1.99526e-07,4.11215,0.520215
0.3,1,1,400,2.51189e-07,4.3596,0.551518
0.3,1,1,400,3.16228e-07,4.6085,0.583006
0.3,1,1,400,3.98107e-07,4.85734,0.614485
0.3,1,1,400,5.01187e-07,5.10444,0.645746
0.3,1,1,400,6.30957e-07,5.3481,0.67657
0.3,1,1,400,7.94328e-07,5.5866,0.706742
0.3,1,1,400,1e-06,5.81822,0.736044
0.3,1,1,400,1.25893e-06,6.0413,0.764264
0.3,1,1,400,1.58489e-06,6.25418,0.791195
0.3,1,1,400,1.99526e-06,6.45531,0.816639
0.3,1,1,400,2.51189e-06,6.64322,0.840412
0.3,1,1,400,3.16228e-06,6.81668,0.862355
0.3,1,1,400,3.98107e-06,6.97473,0.882349
0.3,1,1,400,5.01187e-06,7.11681,0.900323
0.3,1,1,400,6.30957e-06,7.24278,0.91626
0.3,1,1,400,7.94328e-06,7.35299,0.930202
0.3,1,1,400,1e-05,7.44816,0.942241
0.3,1,1,400,1.25893e-05,7.52935,0.952513
0.3,1,1,400,1.58489e-05,7.59787,0.961181
0.3,1,1,400,1.99526e-05,7.65512,0.968424
0.3,1,1,400,2.51189e-05,7.70255,0.974424
0.3,1,1,400,3.16228e-05,7.74155,0.979358
0.3,1,1,400,3.98107e-05,7.77342,0.983389
0.3,1,1,400,5.01187e-05,7.79933,0.986667
0.3,1,1,400,6.30957e-05,7.82029,0.989319
0.3,1,1,400,7.94328e-05,7.8372,0.991458
0.3,1,1,400,0.0001,7.8508,0.993178
0.3,1,1,500,1e-09,0.312151,0.0452569
0.3,1,1,500,1.25893e-09,0.372103,0.0539489
0.3,1,1,500,1.58489e-09,0.440765,0.0639038
0.3,1,1,500,1.99526e-09,0.518644,0.075195
0.3,1,1,500,2.51189e-09,0.606113,0.0878766
0.3,1,1,500,3.16228e-09,0.703392,0.101981
0.3,1,1,500,3.98107e-09,0.810542,0.117515
0.3,1,1,500,5.01187e-09,0.927466,0.134468
0.3,1,1,500,6.30957e-09,1.05393,0.152803
0.3,1,1,500,7.94328e-09,1.18958,0.17247
0.3,1,1,500,1e-08,1.33397,0.193404
0.3,1,1,500,1.25893e-08,1.4866,0.215533
0.3,1,1,500,1.58489e-08,1.64695,0.238781
0.3,1,1,500,1.99526e-08,1.8145,0.263074
0.3,1,1,500,2.51189e-08,1.9888,0.288344
0.3,1,1,500,3.16228e-08,2.16945,0.314535
0.3,1,1,500,3.98107e-08,2.35609,0.341596
0.3,1,1,500,5.01187e-08,2.54846,0.369485
0.3,1,1,500,6.30957e-08,2.74625,0.398162
0.3,1,1,500,7.94328e-08,2.94916,0.42758
0.3,1,1,500,1e-07,3.15676,0.457678
0.3,1,1,500,1.25893e-07,3.36846,0.488373
0.3,1,1,500,1.58489e-07,3.58351,0.519552
0.3,1,1,500,1.99526e-07,3.80092,0.551072
0.3,1,1,500,2.51189e-07,4.01949,0.582761
0.3,1,1,500,3.16228e-07,4.23787,0.614423
0.3,1,1,500,3.98107e-07,4.45459,0.645844
0.3,1,1,500,5.01187e-07,4.66812,0.676801
0.3,1,1,500,6.30957e-07,4.87691,0.707072
0.3,1,1,500,7.94328e-07,5.07945,0.736438
0.3,1,1,500,1e-06,5.27428,0.764685
0.3,1,1,500,1.25893e-06,5.46,0.791612
0.3,1,1,500,1.58489e-06,5.63528,0.817025
0.3,1,1,500,1.99526e-06,5.79892,0.84075
0.3,1,1,500,2.51189e-06,5.94989,0.862638
0.3,1,1,500,3.16228e-06,6.08742,0.882577
0.3,1,1,500,3.98107e-06,6.21103,0.900499
0.3,1,1,500,5.01187e-06,6.32065,0.916393
0.3,1,1,500,6.30957e-06,6.41657,0.930299
0.3,1,1,500,7.94328e-06,6.49943,0.942312
0.3,1,1,500,1e-05,6.57013,0.952563
0.3,1,1,500,1.25893e-05,6.62982,0.961216
0.3,1,1,500,1.58489e-05,6.6797,0.968448
0.3,1,1,500,1.99526e-05,6.72103,0.974441
0.3,1,1,500,2.51189e-05,6.75503,0.97937
0.3,1,1,500,3.16228e-05,6.78281,0.983398
0.3,1,1,500,3.98107e-05,6.8054,0.986673
0.3,1,1,500,5.01187e-05,6.82368,0.989323
0.3,1,1,500,6.30957e-05,6.83843,0.991461
0.3,1,1,500,7.94328e-05,6.85028,0.99318
0.3,1,1,500,0.0001,6.85979,0.994559
0.3,1,20,100,1e-09,0.228956,0.0165881
0.3,1,20,100,1.25893e-09,0.282615,0.0204757
0.3,1,20,100,1.58489e-09,0.347717,0.0251923
0.3,1,20,100,1.99526e-09,0.426243,0.0308816
0.3,1,20,100,2.51189e-09,0.520346,0.0376994
